"lsd","lat","lng"
"08-03-008-08W2",49.6155,-103.0029
"04-05-002-11W2",49.0886,-103.4506
"16-27-008-11W2",49.681,-103.4095
"05-22-004-05W2",49.31,-102.6091
"16-10-004-03W2",49.2881,-102.3234
"02-08-012-18W3",49.9768,-108.4252
"10-18-005-03W2",49.3865,-102.3962
"14-12-023-19W3",50.9487,-108.5302
"03-19-033-27W3",51.8397,-109.8232
"03-31-031-23W3",51.6942,-109.2557
"13-30-021-23W3",50.818,-109.1872
"04-06-009-08W2",49.6992,-103.0874
"03-01-006-03W2",49.4375,-102.2896
"10-27-005-13W2",49.4154,-103.674
"08-14-047-23W3",53.0507,-109.251
"14-25-003-34W1",49.2479,-101.9486
"04-01-010-07W2",49.7866,-102.839
"03-18-011-04W2",49.9035,-102.5436
"03-28-008-05W2",49.6701,-102.6301
"01-25-009-08W2",49.7575,-102.9578
"07-06-050-23W3",53.2835,-109.3544
"03-06-009-09W2",49.6992,-103.2172
"05-23-004-07W2",49.3099,-102.8557
"09-19-004-04W2",49.3136,-102.5252
"09-23-002-01W2",49.141,-102.0317
"16-06-017-25W3",50.4102,-109.4222
"04-27-009-10W2",49.7575,-103.2906
"16-27-008-33W1",49.692,-101.8754
"04-30-032-26W3",51.767,-109.687
"07-17-052-23W3",53.4881,-109.357
"05-21-035-28W3",52.018,-109.9518
"05-33-025-17W3",51.1743,-108.3265
"16-27-047-26W3",53.087,-109.714
"06-01-022-22W3",50.8398,-108.9277
"07-18-022-21W3",50.8689,-108.8989
"09-29-052-23W3",53.5208,-109.3509
"01-09-001-04W2",49.0157,-102.4794
"07-34-009-33W1",49.7878,-101.881
"05-19-022-20W3",50.8834,-108.7718
"13-10-008-06W2",49.6372,-102.7486
"12-11-001-10W2",49.0231,-103.2502
"09-33-014-19W3",50.2172,-108.5332
"07-29-051-22W3",53.4298,-109.2095
"14-11-021-20W3",50.7741,-108.6738
"01-26-009-10W2",49.7574,-103.251
"14-16-001-05W2",49.0414,-102.6248
"10-05-050-24W3",53.287,-109.4764
"07-29-017-29W3",50.4614,-109.9551
"02-08-004-03W2",49.2772,-102.3737
"11-07-006-13W2",49.459,-103.7468
"10-02-006-26W3",49.4456,-109.3998
"01-36-050-27W3",53.3524,-109.8115
"09-31-042-25W3",52.6622,-109.5797
"11-08-043-25W3",52.6912,-109.599
"08-36-050-25W3",53.3559,-109.519
"06-14-051-24W3",53.4008,-109.437
"15-21-001-05W2",49.0562,-102.6193
"12-36-050-25W3",53.3598,-109.537
"10-32-014-24W3",50.2171,-109.2444
"10-21-030-21W3",51.5858,-108.8956
"02-16-030-21W3",51.5641,-108.8956
"03-36-001-32W1",49.0752,-101.6447
"00-00-000-00W0",NA,NA
"02-26-012-19W3",50.0206,-108.4934
"13-14-007-04W2",49.5643,-102.4551
"07-10-015-20W3",50.2427,-108.6716
"15-33-005-11W2",49.4336,-103.4274
"14-18-001-04W2",49.0413,-102.5352
"08-23-006-32W1",49.4935,-101.6895
"08-06-006-13W2",49.4409,-103.7357
"11-28-011-18W3",49.9406,-108.4081
"06-34-009-18W3",49.7767,-108.3678
"15-09-004-08W2",49.288,-103.0239
"15-21-002-14W2",49.1434,-103.8179
"08-07-009-09W2",49.7173,-103.206
"13-05-010-08W2",49.7975,-103.065
"07-17-023-20W3",50.9562,-108.7571
"02-07-031-22W3",51.6358,-109.1081
"08-23-015-19W3",50.2718,-108.5054
"04-05-007-33W1",49.5324,-101.9372
"13-35-013-19W3",50.1333,-108.5045
"10-28-013-19W3",50.1153,-108.5388
"13-28-048-22W3",53.1744,-109.1716
"13-01-022-21W3",50.847,-108.7949
"09-02-015-19W3",50.2318,-108.5055
"04-32-004-20W3",49.3363,-108.6711
"13-15-004-06W2",49.3026,-102.7436
"06-26-017-16W3",50.4611,-108.1042
"05-17-005-04W2",49.3828,-102.5195
"16-20-032-19W3",51.7632,-108.6533
"04-15-018-17W3",50.5158,-108.2701
"08-15-007-01W2",49.5572,-102.0545
"16-19-009-33W1",49.7642,-101.9437
"06-09-004-20W3",49.2817,-108.643
"12-27-006-13W2",49.5028,-103.6851
"03-26-009-18W3",49.7585,-108.3452
"05-26-006-16W2",49.4992,-104.0663
"02-10-014-19W3",50.1516,-108.5161
"16-16-002-01W2",49.1299,-102.0764
"07-14-031-23W3",51.6541,-109.1554
"09-08-004-33W1",49.2893,-101.8924
"13-24-032-25W3",51.7632,-109.427
"13-35-004-20W3",49.3472,-108.6039
"06-27-008-03W2",49.6737,-102.3366
"10-33-032-23W3",51.7887,-109.2026
"15-10-006-01W2",49.4627,-102.0597
"11-33-001-32W1",49.0823,-101.7121
"03-18-030-27W3",51.5641,-109.7923
"07-24-006-15W2",49.4846,-103.8983
"05-06-007-11W2",49.5281,-103.4939
"02-31-031-27W3",51.6942,-109.8174
"01-03-008-13W2",49.6119,-103.6805
"01-03-003-33W1",49.1791,-101.847
"04-11-001-12W2",49.0157,-103.5172
"16-27-016-24W3",50.3811,-109.2159
"01-31-008-19W3",49.6857,-108.5601
"04-07-008-18W3",49.6273,-108.4413
"01-29-025-14W3",51.1562,-107.9142
"15-34-052-25W3",53.539,-109.6031
"05-15-044-27W3",52.7894,-109.847
"06-10-003-28W3",49.1943,-109.6968
"08-16-001-13W2",49.0341,-103.6789
"13-34-041-25W3",52.5786,-109.5256
"10-08-031-20W3",51.6431,-108.8008
"12-17-026-19W3",51.2219,-108.629
"06-22-035-26W3",52.018,-109.6365
"01-32-045-23W3",52.9167,-109.2973
"13-27-006-15W2",49.5065,-103.9542
"10-31-005-15W2",49.4299,-104.0103
"01-16-039-25W3",52.3496,-109.5318
"02-14-006-10W2",49.4665,-103.2481
"02-15-048-22W3",53.1345,-109.1353
"14-20-044-26W3",52.811,-109.7443
"11-12-006-11W2",49.4591,-103.3657
"13-24-049-23W3",53.247,-109.2447
"13-21-036-26W3",52.1125,-109.6661
"05-22-051-26W3",53.4153,-109.7626
"16-29-035-26W3",52.0399,-109.6723
"16-20-048-20W3",53.1598,-108.8842
"08-36-021-21W3",50.8251,-108.7778
"08-01-050-24W3",53.2834,-109.3728
"12-05-007-04W2",49.5317,-102.5228
"04-35-005-14W2",49.4227,-103.7972
"02-02-006-32W1",49.4457,-101.6949
"05-35-007-08W2",49.6016,-102.997
"05-08-010-08W2",49.8049,-103.0656
"13-20-005-07W2",49.4044,-102.9229
"01-34-004-05W2",49.3354,-102.5925
"06-04-004-01W2",49.2664,-102.0877
"13-05-031-19W3",51.6323,-108.6709
"11-03-048-21W3",53.1126,-108.9942
"05-01-047-20W3",53.0217,-108.8048
"09-05-029-26W3",51.4549,-109.6167
"10-11-014-24W3",50.1588,-109.1762
"10-06-015-19W3",50.2318,-108.6029
"02-14-008-06W2",49.641,-102.7148
"09-23-008-32W1",49.6748,-101.7163
"12-30-006-15W2",49.5028,-104.0214
"08-34-030-22W3",51.6113,-109.0071
"06-07-021-19W3",50.7669,-108.6276
"14-05-056-27W3",53.8149,-109.9864
"12-14-036-28W3",52.0945,-109.9042
"16-09-035-26W3",51.9961,-109.6485
"07-20-036-26W3",52.1053,-109.6781
"11-14-034-24W3",51.9199,-109.3029
"03-05-006-05W2",49.4374,-102.6485
"08-05-006-33W1",49.4479,-101.8929
"05-01-050-20W3",53.2836,-108.8046
"03-04-006-13W2",49.4373,-103.702
"11-26-044-27W3",52.8222,-109.8168
"11-16-027-26W3",51.3093,-109.6048
"13-11-001-03W2",49.0266,-102.3169
"12-04-007-13W2",49.5319,-103.7199
"09-20-006-08W2",49.4881,-103.0408
"10-04-010-08W2",49.7939,-103.0313
"09-15-001-03W2",49.0377,-102.3228
"16-14-006-02W2",49.4775,-102.1663
"16-14-001-03W2",49.0413,-102.3004
"03-18-031-22W3",51.6505,-109.114
"01-15-001-03W2",49.0305,-102.3228
"08-27-035-28W3",52.0326,-109.9103
"16-21-005-04W2",49.4045,-102.4804
"11-25-010-03W2",49.8521,-102.2916
"15-08-002-33W1",49.1153,-101.8632
"04-01-010-02W2",49.7866,-102.1616
"16-18-011-04W2",49.9144,-102.5324
"11-23-002-14W2",49.1398,-103.779
"09-11-004-01W2",49.2845,-102.0317
"16-36-005-10W2",49.4336,-103.2202
"02-18-031-21W3",51.6505,-108.9663
"13-20-004-05W2",49.3171,-102.6539
"15-14-006-02W2",49.4775,-102.1718
"13-12-006-06W2",49.4627,-102.6987
"03-29-009-08W2",49.7575,-103.0593
"13-28-005-11W2",49.4191,-103.4385
"10-22-003-34W1",49.2289,-101.9881
"01-19-009-09W2",49.7428,-103.2061
"04-31-001-06W2",49.0749,-102.8095
"01-07-010-07W2",49.801,-102.9352
"05-13-008-06W2",49.6446,-102.7034
"10-24-010-07W2",49.8375,-102.8278
"14-32-005-13W2",49.4335,-103.7244
"15-32-004-12W2",49.3462,-103.5844
"07-32-007-13W2",49.6009,-103.7312
"16-02-031-22W3",51.6322,-109.0078
"02-01-051-23W3",53.3676,-109.2588
"04-24-001-05W2",49.0452,-102.5631
"08-11-031-22W3",51.6395,-109.0078
"05-14-001-04W2",49.034,-102.4511
"07-11-003-04W2",49.1936,-102.4409
"13-15-001-06W2",49.0416,-102.7424
"16-06-001-04W2",49.0118,-102.5242
"10-17-006-13W2",49.4737,-103.7189
"04-33-005-13W2",49.4227,-103.7075
"06-28-006-13W2",49.4991,-103.702
"08-28-005-13W2",49.4118,-103.6909
"10-09-006-13W2",49.459,-103.6964
"08-09-006-13W2",49.4554,-103.6909
"16-02-006-13W2",49.4481,-103.646
"07-08-004-05W2",49.2808,-102.6428
"05-04-004-05W2",49.2664,-102.6315
"08-25-010-02W2",49.8485,-102.145
"16-27-002-14W2",49.158,-103.7901
"01-25-049-20W3",53.2509,-108.7867
"01-15-012-06W2",49.9908,-102.7371
"01-09-001-02W2",49.0157,-102.2108
"16-30-004-08W2",49.3317,-103.0632
"05-16-006-10W2",49.4701,-103.3041
"03-32-008-10W2",49.6846,-103.3302
"13-36-003-09W2",49.2588,-103.1022
"13-36-008-10W2",49.6954,-103.2454
"14-09-004-08W2",49.288,-103.0294
"16-06-008-08W2",49.6228,-103.0707
"01-24-004-07W2",49.3062,-102.8166
"13-23-007-12W2",49.579,-103.5391
"08-19-004-08W2",49.3098,-103.0632
"13-34-001-03W2",49.0856,-102.3392
"14-20-006-05W2",49.4919,-102.6486
"04-11-002-34W1",49.1044,-101.9413
"09-36-032-25W3",51.7887,-109.4095
"13-31-010-05W2",49.8702,-102.6807
"09-10-009-06W2",49.7209,-102.7319
"01-30-047-19W3",53.0762,-108.7624
"06-33-006-05W2",49.5137,-102.6261
"08-17-005-03W2",49.3828,-102.3682
"09-17-006-13W2",49.4737,-103.7133
"15-12-004-06W2",49.288,-102.6877
"13-13-002-02W2",49.1298,-102.1602
"12-35-003-04W2",49.2555,-102.4521
"03-03-004-04W2",49.2628,-102.469
"04-36-006-13W2",49.5099,-103.6402
"06-10-006-32W1",49.464,-101.7232
"02-15-030-21W3",51.564,-108.8721
"11-25-001-15W2",49.0671,-103.8901
"11-22-002-03W2",49.1409,-102.3338
"13-04-008-05W2",49.6227,-102.6356
"11-23-007-06W2",49.5754,-102.7203
"11-01-012-04W2",49.969,-102.4298
"01-10-001-13W2",49.0158,-103.6564
"08-08-001-10W2",49.0194,-103.3005
"13-19-001-03W2",49.0561,-102.4063
"00-30-047-19W3",NA,NA
"16-01-006-01W2",49.4483,-102.0093
"02-12-010-02W2",49.8011,-102.1505
"14-20-009-01W2",49.7537,-102.1108
"13-30-003-01W2",49.2444,-102.1381
"08-28-005-33W1",49.4188,-101.8702
"04-24-006-32W1",49.4899,-101.6835
"12-24-006-32W1",49.4972,-101.6835
"01-10-003-02W2",49.1899,-102.1889
"16-03-001-03W2",49.0119,-102.3229
"11-12-001-03W2",49.0229,-102.289
"13-05-007-33W1",49.5432,-101.9372
"07-22-002-34W1",49.1375,-101.9528
"05-32-005-15W2",49.4263,-103.999
"02-19-005-14W2",49.3936,-103.8759
"05-18-004-02W2",49.2955,-102.2727
"12-14-004-08W2",49.2991,-102.9901
"06-30-009-33W1",49.7714,-101.9549
"13-28-031-23W3",51.6905,-109.2143
"05-30-009-33W1",49.7713,-101.9605
"04-29-008-09W2",49.6702,-103.2003
"06-05-009-33W1",49.713,-101.932
"10-32-005-33W1",49.4367,-101.8984
"05-24-008-32W1",49.6712,-101.7104
"04-28-004-33W1",49.3264,-101.8866
"02-23-006-14W2",49.4809,-103.7862
"02-28-005-33W1",49.415,-101.8757
"10-25-005-14W2",49.4154,-103.7638
"12-25-006-14W2",49.5028,-103.7748
"11-29-005-32W1",49.4233,-101.7684
"14-20-005-33W1",49.4107,-101.9039
"01-09-014-32W1",50.1688,-101.7943
"04-18-009-06W2",49.7282,-102.8164
"01-06-002-32W1",49.0898,-101.746
"02-10-007-11W2",49.5389,-103.4152
"01-32-001-02W2",49.0747,-102.2333
"14-06-006-15W2",49.4482,-104.0159
"05-14-007-01W2",49.5572,-102.0486
"03-13-008-06W2",49.641,-102.6978
"14-30-001-04W2",49.0708,-102.5353
"07-25-001-32W1",49.0641,-101.6392
"02-01-002-32W1",49.0901,-101.6392
"05-31-006-13W2",49.5136,-103.7524
"08-25-006-15W2",49.4992,-103.8928
"13-26-011-04W2",49.9435,-102.4582
"05-32-011-04W2",49.9507,-102.5265
"04-26-003-04W2",49.2337,-102.452
"13-08-033-23W3",51.8215,-109.238
"01-14-001-03W2",49.0304,-102.3004
"12-01-003-30W1",49.1873,-101.4117
"01-29-003-31W1",49.239,-101.6212
"14-04-003-30W1",49.1909,-101.4738
"07-02-007-11W2",49.5281,-103.3926
"04-03-001-03W2",49.001,-102.3393
"06-29-007-31W1",49.5975,-101.6592
"01-36-033-28W3",51.8688,-109.8352
"12-10-008-33W1",49.6438,-101.892
"08-23-008-08W2",49.6591,-102.9804
"03-19-006-15W2",49.4809,-104.0159
"10-13-006-09W2",49.4736,-103.0912
"13-18-010-06W2",49.8266,-102.8164
"01-35-008-32W1",49.697,-101.7163
"11-18-006-15W2",49.4737,-104.0159
"11-26-007-34W1",49.5971,-101.9999
"16-07-006-15W2",49.4627,-104.0048
"08-10-004-31W1",49.2869,-101.5762
"02-26-009-09W2",49.7574,-103.1214
"03-32-005-15W2",49.4227,-103.9935
"05-11-009-10W2",49.7173,-103.268
"13-31-007-07W2",49.6081,-102.9519
"16-08-007-07W2",49.5503,-102.9124
"12-06-009-07W2",49.7065,-102.9519
"04-01-009-10W2",49.6992,-103.2454
"13-16-007-07W2",49.5651,-102.9066
"05-29-009-06W2",49.761,-102.7938
"10-22-002-31W1",49.1415,-101.55
"09-27-007-31W1",49.6011,-101.6026
"07-30-047-27W3",53.0798,-109.9395
"04-24-005-33W1",49.4011,-101.819
"15-14-009-03W2",49.7392,-102.3084
"01-10-011-07W2",49.8885,-102.8728
"12-01-008-33W1",49.6301,-101.8466
"11-15-001-03W2",49.0377,-102.3338
"08-29-031-19W3",51.6833,-108.6533
"05-02-002-32W1",49.0936,-101.6727
"06-03-001-16W2",49.0056,-104.0681
"03-04-031-23W3",51.6218,-109.2085
"15-13-031-20W3",51.6614,-108.7064
"09-09-028-23W3",51.3819,-109.1712
"09-23-008-30W1",49.6746,-101.4436
"10-27-008-32W1",49.6895,-101.7446
"09-28-001-15W2",49.0673,-103.9458
"13-31-002-12W2",49.1719,-103.6062
"07-19-006-30W1",49.4935,-101.5143
"06-33-001-04W2",49.0783,-102.4904
"11-09-031-21W3",51.6431,-108.9248
"09-16-031-21W3",51.6577,-108.9131
"05-13-032-29W3",51.7417,-109.9944
"04-06-009-06W2",49.6992,-102.8164
"13-12-030-22W3",51.5603,-108.9775
"06-10-013-11W2",50.0673,-103.4308
"08-16-007-09W2",49.5571,-103.161
"10-26-021-24W3",50.8144,-109.2221
"01-22-010-07W2",49.83,-102.8669
"14-07-006-05W2",49.4627,-102.6709
"01-06-009-08W2",49.6993,-103.0706
"09-01-011-07W2",49.8815,-102.8281
"16-03-006-13W2",49.4482,-103.6685
"05-34-005-06W2",49.4263,-102.7436
"09-15-005-04W2",49.3864,-102.458
"07-05-004-05W2",49.2664,-102.6428
"15-23-005-04W2",49.4045,-102.4411
"13-06-051-20W3",53.3789,-108.9515
"05-26-047-23W3",53.0798,-109.269
"01-26-006-09W2",49.4955,-103.1081
"06-03-004-31W1",49.2721,-101.5872
"13-16-006-05W2",49.4773,-102.6317
"01-18-007-10W2",49.5536,-103.3417
"12-17-006-14W2",49.474,-103.8646
"07-02-007-12W2",49.5282,-103.5279
"11-35-003-05W2",49.2554,-102.5811
"03-19-001-31W1",49.0457,-101.6226
"05-09-006-10W2",49.4555,-103.3041
"16-12-005-12W2",49.3753,-103.4891
"09-21-007-11W2",49.5753,-103.4321
"01-22-008-07W2",49.6555,-102.8673
"14-27-007-08W2",49.5938,-103.014
"09-13-004-06W2",49.299,-102.6821
"03-02-008-13W2",49.6119,-103.6691
"15-20-007-08W2",49.578,-103.0536
"04-05-006-12W2",49.4373,-103.5954
"04-20-008-10W2",49.6555,-103.3358
"12-04-006-13W2",49.4446,-103.7075
"08-09-010-09W2",49.8047,-103.1609
"10-23-006-14W2",49.4881,-103.7862
"14-15-031-23W3",51.6614,-109.1848
"09-33-006-05W2",49.5173,-102.615
"07-35-003-05W2",49.2518,-102.5756
"03-35-004-05W2",49.3354,-102.5811
"05-33-005-13W2",49.4263,-103.7075
"09-04-006-12W2",49.4446,-103.5564
"09-14-005-04W2",49.3864,-102.4355
"14-14-006-14W2",49.4772,-103.7917
"10-20-031-22W3",51.6722,-109.0845
"10-02-006-14W2",49.4446,-103.7861
"09-22-004-06W2",49.3135,-102.727
"05-23-008-09W2",49.6591,-103.1326
"02-01-008-06W2",49.6118,-102.6923
"09-19-001-06W2",49.0527,-102.7931
"16-32-008-08W2",49.6955,-103.048
"15-05-009-08W2",49.7101,-103.0536
"02-21-005-31W1",49.4014,-101.6045
"16-08-007-12W2",49.5498,-103.5901
"07-02-005-04W2",49.3537,-102.4411
"11-27-004-05W2",49.3282,-102.6036
"15-26-011-31W1",49.9585,-101.6163
"11-33-003-04W2",49.2554,-102.4914
"06-01-050-24W3",53.2834,-109.3848
"06-29-049-27W3",53.2544,-109.9211
"02-08-004-33W1",49.282,-101.8979
"01-13-008-09W2",49.641,-103.0932
"12-35-048-27W3",53.1852,-109.8541
"07-27-007-06W2",49.5865,-102.7373
"09-32-005-02W2",49.43,-102.2337
"04-06-009-09W2",49.6992,-103.2228
"06-22-003-34W1",49.2253,-101.9937
"09-10-003-02W2",49.1971,-102.1889
"16-28-047-27W3",53.087,-109.8848
"01-30-044-26W3",52.8148,-109.7565
"01-15-006-19W3",49.4675,-108.4752
"13-04-005-04W2",49.3609,-102.497
"04-36-005-16W2",49.4226,-104.0439
"02-23-006-13W2",49.4809,-103.6516
"13-32-001-32W1",49.0859,-101.74
"04-36-004-02W2",49.3355,-102.1605
"06-31-049-22W3",53.2689,-109.2143
"15-18-001-32W1",49.0416,-101.7514
"01-12-008-02W2",49.6263,-102.1449
"16-17-005-03W2",49.3901,-102.3683
"03-30-006-33W1",49.5027,-101.9266
"12-36-007-10W2",49.6044,-103.2455
"14-35-006-05W2",49.5209,-102.5813
"09-14-009-08W2",49.7356,-102.9803
"15-11-008-12W2",49.6373,-103.5279
"05-05-008-09W2",49.6155,-103.2003
"04-13-004-04W2",49.2919,-102.4297
"16-03-009-08W2",49.7101,-103.0029
"15-32-008-11W2",49.6955,-103.4602
"04-08-008-08W2",49.6264,-103.0648
"07-01-005-04W2",49.3537,-102.4186
"09-27-006-05W2",49.5029,-102.5926
"12-32-006-04W2",49.5174,-102.5196
"05-12-004-05W2",49.2809,-102.5642
"11-26-001-15W2",49.0672,-103.9123
"11-09-005-08W2",49.3717,-103.0295
"02-11-007-06W2",49.539,-102.7147
"03-08-001-11W2",49.0156,-103.445
"04-01-005-16W2",49.35,-104.0438
"12-31-006-16W2",49.5173,-104.1559
"06-24-001-34W1",49.0491,-101.9133
"02-05-006-03W2",49.4375,-102.3738
"09-27-005-04W2",49.4156,-102.458
"14-13-015-01W2",50.2639,-102.0205
"13-03-001-16W2",49.0128,-104.0735
"01-35-005-06W2",49.4228,-102.7046
"03-28-007-08W2",49.5829,-103.0367
"01-16-015-31W1",50.2714,-101.6876
"09-20-008-08W2",49.6627,-103.0481
"11-31-005-15W2",49.4299,-104.0159
"12-09-006-13W2",49.459,-103.7075
"07-11-005-06W2",49.3681,-102.7101
"14-31-006-15W2",49.5209,-104.0159
"07-12-007-13W2",49.5427,-103.6409
"03-07-001-05W2",49.0159,-102.6697
"01-07-001-11W2",49.0152,-103.4561
"11-29-005-11W2",49.4154,-103.4555
"12-28-009-01W2",49.7647,-102.0938
"14-22-006-11W2",49.4918,-103.4107
"01-21-009-33W1",49.7544,-101.8982
"05-13-008-09W2",49.6446,-103.11
"12-27-008-10W2",49.6774,-103.2906
"01-10-010-08W2",49.8008,-103.0029
"13-01-007-34W1",49.5422,-101.9829
"08-28-006-13W2",49.4991,-103.6909
"12-07-006-13W2",49.459,-103.7523
"01-33-010-06W2",49.8592,-102.7545
"14-33-005-02W2",49.4337,-102.2223
"02-34-006-13W2",49.51,-103.674
"13-11-008-08W2",49.6373,-102.9971
"16-07-007-12W2",49.5499,-103.6127
"04-07-001-11W2",49.0157,-103.4727
"05-04-008-08W2",49.6155,-103.0422
"13-02-007-14W2",49.5355,-103.8101
"08-23-006-14W2",49.4845,-103.7806
"11-14-009-06W2",49.7356,-102.7205
"05-24-006-14W2",49.4846,-103.7748
"13-12-005-14W2",49.3753,-103.7748
"02-36-026-27W3",51.2582,-109.6409
"10-10-006-11W2",49.4591,-103.4051
"08-04-006-03W2",49.4411,-102.3459
"07-15-004-06W2",49.2954,-102.7325
"09-29-003-04W2",49.2409,-102.5027
"02-25-005-14W2",49.4082,-103.7638
"11-25-001-32W1",49.0677,-101.6447
"05-23-008-13W2",49.6591,-103.6747
"15-09-004-17W2",49.288,-104.2345
"16-17-004-04W2",49.3027,-102.5028
"13-24-002-01W2",49.1446,-102.0257
"09-20-004-04W2",49.3136,-102.5028
"16-26-004-06W2",49.3318,-102.7046
"09-15-005-33W1",49.3932,-101.8475
"10-22-004-07W2",49.3135,-102.867
"13-08-013-32W1",50.0912,-101.834
"04-18-008-08W2",49.641,-103.0874
"07-21-004-09W2",49.3098,-103.1584
"09-22-006-06W2",49.4882,-102.727
"09-21-001-12W2",49.0522,-103.5455
"16-14-008-10W2",49.6519,-103.2513
"10-05-006-03W2",49.4447,-102.3739
"04-32-005-07W2",49.4227,-102.9229
"16-19-008-01W2",49.6663,-102.1222
"12-25-004-05W2",49.3282,-102.5642
"09-20-007-08W2",49.5757,-103.048
"16-35-004-06W2",49.3462,-102.7045
"04-15-004-04W2",49.2919,-102.4745
"02-02-006-33W1",49.4452,-101.8306
"07-35-004-04W2",49.3391,-102.4411
"09-01-004-02W2",49.27,-102.1439
"16-01-002-31W1",49.101,-101.4996
"11-07-006-14W2",49.4591,-103.8814
"14-32-006-06W2",49.5208,-102.7829
"12-08-002-30W2",49.1106,-105.9877
"09-02-006-32W1",49.4529,-101.6894
"12-36-004-04W2",49.3427,-102.4297
"01-14-001-11W2",49.0307,-103.3673
"04-10-001-12W2",49.0158,-103.5395
"12-13-004-05W2",49.2991,-102.5642
"06-11-004-33W1",49.2864,-101.8357
"13-31-003-16W2",49.2589,-104.1559
"10-35-005-03W2",49.4301,-102.3065
"08-06-005-05W2",49.3537,-102.6597
"02-26-008-05W2",49.6701,-102.5793
"04-32-006-06W2",49.51,-102.7884
"08-36-003-34W1",49.2555,-101.9376
"10-35-008-11W2",49.6919,-103.3925
"16-26-010-03W3",49.8566,-106.3004
"09-16-008-30W1",49.6599,-101.489
"14-11-009-06W2",49.7245,-102.7205
"16-29-007-31W1",49.6047,-101.6481
"01-23-006-15W2",49.4809,-103.9152
"08-33-001-34W1",49.0784,-101.9697
"14-13-008-10W2",49.6519,-103.2399
"01-07-007-10W2",49.5389,-103.3417
"10-19-004-04W2",49.3136,-102.5307
"11-26-004-07W2",49.3281,-102.8501
"07-17-027-26W3",51.3057,-109.6225
"16-30-001-33W1",49.0711,-101.8803
"14-29-008-05W2",49.6809,-102.6527
"10-27-005-16W2",49.4155,-104.0776
"10-18-004-05W2",49.299,-102.6653
"02-15-001-14W2",49.0305,-103.7956
"10-17-004-05W2",49.2991,-102.6428
"13-09-003-04W2",49.2008,-102.4969
"14-12-007-13W2",49.5499,-103.6464
"16-29-006-12W2",49.5064,-103.5788
"11-13-009-06W2",49.7356,-102.6978
"04-09-006-03W2",49.452,-102.3625
"04-16-006-02W2",49.4665,-102.2279
"14-31-003-04W2",49.259,-102.5363
"16-27-003-04W2",49.2446,-102.4578
"13-31-003-04W2",49.259,-102.5418
"05-15-009-33W1",49.7434,-101.8922
"15-12-001-31W1",49.0272,-101.5048
"05-05-007-01W2",49.528,-102.1165
"11-06-006-16W2",49.4446,-104.1504
"16-08-005-04W2",49.3754,-102.5028
"03-03-009-13W2",49.6993,-103.6916
"08-16-002-14W2",49.1217,-103.8125
"05-34-006-12W2",49.5137,-103.5506
"16-02-001-05W2",49.0119,-102.569
"16-08-008-33W1",49.6468,-101.9207
"02-21-007-13W2",49.5681,-103.7086
"13-28-008-10W2",49.681,-103.3132
"06-13-006-13W2",49.47,-103.6347
"04-10-004-05W2",49.2773,-102.6091
"12-13-006-13W2",49.4736,-103.6402
"08-20-034-20W3",51.9307,-108.795
"03-10-004-05W2",49.2773,-102.6035
"02-20-013-19W3",50.0934,-108.5616
"15-27-003-04W2",49.2446,-102.4634
"03-14-005-14W2",49.3788,-103.7916
"07-30-009-33W1",49.7715,-101.9493
"16-10-009-33W1",49.7362,-101.8754
"01-16-052-22W3",53.4844,-109.1788
"04-27-004-08W2",49.3209,-103.0125
"14-03-001-03W2",49.0119,-102.3338
"16-10-010-01W2",49.8119,-102.0544
"15-09-003-21W2",49.2007,-104.7722
"08-13-001-06W2",49.0343,-102.6811
"15-30-003-32W1",49.2499,-101.7848
"15-34-008-33W1",49.7066,-101.881
"16-08-002-02W2",49.115,-102.2334
"03-35-004-04W2",49.3354,-102.4466
"04-33-006-01W2",49.51,-102.0932
"03-06-011-07W2",49.8742,-102.9531
"12-30-009-33W1",49.7749,-101.9605
"13-34-007-13W2",49.6081,-103.6972
"14-28-006-01W2",49.5064,-102.0877
"05-35-006-01W2",49.5138,-102.0483
"09-36-010-08W2",49.8665,-102.9578
"01-04-005-32W1",49.3571,-101.7345
"09-35-004-06W2",49.3426,-102.7045
"04-15-008-33W1",49.6513,-101.892
"16-24-006-32W1",49.5008,-101.6668
"08-25-005-14W2",49.4118,-103.7582
"11-02-006-13W2",49.4445,-103.6571
"10-34-005-13W2",49.4299,-103.674
"14-24-006-14W2",49.4918,-103.7693
"16-18-006-13W2",49.4773,-103.7358
"06-14-006-13W2",49.47,-103.6571
"13-14-006-14W2",49.4771,-103.7972
"14-25-005-13W2",49.419,-103.6347
"10-21-007-11W2",49.5753,-103.4377
"09-04-023-18W3",50.9306,-108.449
"05-18-001-13W2",49.0342,-103.7399
"07-20-001-06W2",49.0491,-102.7762
"11-14-003-04W2",49.2118,-102.4465
"05-05-011-07W2",49.8778,-102.936
"08-04-004-32W1",49.2722,-101.7343
"01-23-001-04W2",49.0452,-102.4346
"13-28-004-32W1",49.3384,-101.7511
"01-34-008-30W1",49.6969,-101.4663
"01-07-004-04W2",49.2773,-102.5252
"09-24-003-05W2",49.2263,-102.5476
"14-26-002-04W2",49.1592,-102.4457
"03-29-003-04W2",49.2337,-102.5138
"03-13-008-30W1",49.6526,-101.4321
"01-14-009-31W1",49.7412,-101.58
"02-02-005-04W2",49.3501,-102.4411
"10-32-006-01W2",49.5173,-102.1045
"06-23-005-33W1",49.4045,-101.836
